Model,MDO3012
Firmware Version,1.26

Waveform Type,ANALOG,,,Waveform Type,ANALOG
Point Format,Y,,,Point Format,Y
Horizontal Units,s,,,Horizontal Units,s
Horizontal Scale,0.0002,,,Horizontal Scale,0.0002
Horizontal Delay,0,,,Horizontal Delay,0
Sample Interval,2e-07,,,Sample Interval,2e-07
Record Length,10000,,,Record Length,10000
Gating,0.0% to 100.0%,,,Gating,0.0% to 100.0%
Probe Attenuation,10,0.01,,Probe Attenuation,1
Vertical Units,V,A,,Vertical Units,W
Vertical Offset,0,0,,Vertical Offset,0
Vertical Scale,1,0.01,,Vertical Scale,0.2
Vertical Position,-0.02,-0.02,,Vertical Position,-0.0961381
,,,,,
,,,,,
,,,,,
Label,,,,Label,
TIME,CH1,CH2,,TIME,"MATH<CH1*CH2>"
-1.0400e-05,-2.34719,0.0196969,,-1.0400e-05,-0.0461161
-1.0200e-05,-2.34922,0.0197219,,-1.0200e-05,-0.0463661
-1.0000e-05,-2.34375,0.0197047,,-1.0000e-05,-0.0458661
-9.8000e-06,-2.34828,0.0196891,,-9.8000e-06,-0.0461474
-9.6000e-06,-2.34219,0.0197578,,-9.6000e-06,-0.0460849
-9.4000e-06,-2.34437,0.0196844,,-9.4000e-06,-0.0461474
-9.2000e-06,-2.34297,0.0195953,,-9.2000e-06,-0.0461161
-9.0000e-06,-2.33891,0.0196531,,-9.0000e-06,-0.0460536
-8.8000e-06,-2.34344,0.0197266,,-8.8000e-06,-0.0459911
-8.6000e-06,-2.34172,0.0196687,,-8.6000e-06,-0.0461474
-8.4000e-06,-2.34047,0.0197438,,-8.4000e-06,-0.0460224
-8.2000e-06,-2.34047,0.0197687,,-8.2000e-06,-0.0461161
-8.0000e-06,-2.34828,0.0197125,,-8.0000e-06,-0.0463036
-7.8000e-06,-2.34297,0.0197031,,-7.8000e-06,-0.0460224
-7.6000e-06,-2.34719,0.0196531,,-7.6000e-06,-0.0461474
-7.4000e-06,-2.34172,0.0197062,,-7.4000e-06,-0.0459911
-7.2000e-06,-2.34469,0.0196875,,-7.2000e-06,-0.0462099
-7.0000e-06,-2.34578,0.0196609,,-7.0000e-06,-0.0459286
-6.8000e-06,-2.34484,0.0196344,,-6.8000e-06,-0.0461474
-6.6000e-06,-2.34609,0.0197109,,-6.6000e-06,-0.0459911
-6.4000e-06,-2.34125,0.0197297,,-6.4000e-06,-0.0461474
-6.2000e-06,-2.34406,0.0196188,,-6.2000e-06,-0.0461786
-6.0000e-06,-2.34578,0.0197328,,-6.0000e-06,-0.0457411
-5.8000e-06,-2.35047,0.0197234,,-5.8000e-06,-0.0461786
-5.6000e-06,-2.34375,0.0196266,,-5.6000e-06,-0.0459911
-5.4000e-06,-2.34109,0.0197656,,-5.4000e-06,-0.0460224
-5.2000e-06,-2.34531,0.0197453,,-5.2000e-06,-0.0462099
-5.0000e-06,-2.34453,0.0196766,,-5.0000e-06,-0.0460849
-4.8000e-06,-2.35406,0.0196766,,-4.8000e-06,-0.0462099
-4.6000e-06,-2.34875,0.0197125,,-4.6000e-06,-0.0462411
-4.4000e-06,-2.34359,0.019775,,-4.4000e-06,-0.0459286
-4.2000e-06,-2.33875,0.0197781,,-4.2000e-06,-0.0462099
-4.0000e-06,-2.33891,0.0196594,,-4.0000e-06,-0.0459911
-3.8000e-06,-2.34875,0.0197172,,-3.8000e-06,-0.0458974
-3.6000e-06,-2.34813,0.0197141,,-3.6000e-06,-0.0462411
-3.4000e-06,-2.34516,0.0196922,,-3.4000e-06,-0.0462099
-3.2000e-06,-2.34219,0.0196703,,-3.2000e-06,-0.0459911
-3.0000e-06,-2.34375,0.0196922,,-3.0000e-06,-0.0460536
-2.8000e-06,-2.34016,0.0196719,,-2.8000e-06,-0.0458974
-2.6000e-06,-2.34406,0.0198,,-2.6000e-06,-0.0460849
-2.4000e-06,-2.34234,0.0197047,,-2.4000e-06,-0.0461474
-2.2000e-06,-2.34078,0.0196891,,-2.2000e-06,-0.0461786
-2.0000e-06,-2.34563,0.0197844,,-2.0000e-06,-0.0461474
-1.8000e-06,-2.34016,0.0196266,,-1.8000e-06,-0.0460849
-1.6000e-06,-2.34469,0.0196813,,-1.6000e-06,-0.0463349
-1.4000e-06,-2.35109,0.0198172,,-1.4000e-06,-0.0459286
-1.2000e-06,-2.34547,0.0197344,,-1.2000e-06,-0.0460536
-1.0000e-06,-2.34391,0.0197188,,-1.0000e-06,-0.0459599
-8.0000e-07,-2.34531,0.0196766,,-8.0000e-07,-0.0458349
-6.0000e-07,-2.33953,0.0197172,,-6.0000e-07,-0.0459911
-4.0000e-07,-2.34359,0.0196859,,-4.0000e-07,-0.0462411
-2.0000e-07,-2.29312,0.0196969,,-2.0000e-07,-0.0457099
0.0000e+00,3.08016,-0.0103344,,0.0000e+00,-0.0577411
2.0000e-07,2.375,-0.0203156,,2.0000e-07,-0.0512099
4.0000e-07,2.38406,-0.0206297,,4.0000e-07,-0.0494286
6.0000e-07,2.44094,-0.0204156,,6.0000e-07,-0.0499911
8.0000e-07,2.50687,-0.0203094,,8.0000e-07,-0.0512411
1.0000e-06,2.41031,-0.0202719,,1.0000e-06,-0.0481161
1.2000e-06,2.46797,-0.0200625,,1.2000e-06,-0.0499599
1.4000e-06,2.49344,-0.0200875,,1.4000e-06,-0.0498349
1.6000e-06,2.42609,-0.0199844,,1.6000e-06,-0.0484599
1.8000e-06,2.46094,-0.0199391,,1.8000e-06,-0.0490849
2.0000e-06,2.47875,-0.0199156,,2.0000e-06,-0.0493349
2.2000e-06,2.42766,-0.0198516,,2.2000e-06,-0.0480224
2.4000e-06,2.45656,-0.01975,,2.4000e-06,-0.0489911
2.6000e-06,2.46844,-0.0197953,,2.6000e-06,-0.0488036
2.8000e-06,2.43031,-0.01985,,2.8000e-06,-0.0482099
3.0000e-06,2.44813,-0.0198078,,3.0000e-06,-0.0483349
3.2000e-06,2.45625,-0.0197719,,3.2000e-06,-0.0486474
3.4000e-06,2.42234,-0.0197531,,3.4000e-06,-0.0482411
3.6000e-06,2.44016,-0.0197719,,3.6000e-06,-0.0485224
3.8000e-06,2.44469,-0.0197703,,3.8000e-06,-0.0483036
4.0000e-06,2.42766,-0.0198594,,4.0000e-06,-0.0481161
4.2000e-06,2.43812,-0.0199,,4.2000e-06,-0.0484286
4.4000e-06,2.43562,-0.0198219,,4.4000e-06,-0.0485224
4.6000e-06,2.43719,-0.0197719,,4.6000e-06,-0.0479286
4.8000e-06,2.43875,-0.0197766,,4.8000e-06,-0.0483974
5.0000e-06,2.43547,-0.0198313,,5.0000e-06,-0.0485536
5.2000e-06,2.43422,-0.0198859,,5.2000e-06,-0.0483974
5.4000e-06,2.43875,-0.0197719,,5.4000e-06,-0.0485536
5.6000e-06,2.43641,-0.0199281,,5.6000e-06,-0.0486161
5.8000e-06,2.44375,-0.0198422,,5.8000e-06,-0.0483974
6.0000e-06,2.43578,-0.0199125,,6.0000e-06,-0.0488349
6.2000e-06,2.44047,-0.0199234,,6.2000e-06,-0.0482411
6.4000e-06,2.42875,-0.0199406,,6.4000e-06,-0.0483661
6.6000e-06,2.44109,-0.0199031,,6.6000e-06,-0.0485849
6.8000e-06,2.43266,-0.0199453,,6.8000e-06,-0.0484911
7.0000e-06,2.42875,-0.0200391,,7.0000e-06,-0.0485849
7.2000e-06,2.42859,-0.0199781,,7.2000e-06,-0.0485224
7.4000e-06,2.43281,-0.0199859,,7.4000e-06,-0.0485536
7.6000e-06,2.42781,-0.0199203,,7.6000e-06,-0.0484911
7.8000e-06,2.42797,-0.0199859,,7.8000e-06,-0.0485224
8.0000e-06,2.42563,-0.0200203,,8.0000e-06,-0.0484286
8.2000e-06,2.41906,-0.0199828,,8.2000e-06,-0.0486786
8.4000e-06,2.42422,-0.0199656,,8.4000e-06,-0.0486161
8.6000e-06,2.42391,-0.0199391,,8.6000e-06,-0.0484599
8.8000e-06,2.42344,-0.0200734,,8.8000e-06,-0.0485224
9.0000e-06,2.4275,-0.0199375,,9.0000e-06,-0.0487099
9.2000e-06,2.43219,-0.0199563,,9.2000e-06,-0.0486161
9.4000e-06,2.42969,-0.0199797,,9.4000e-06,-0.0484911
9.6000e-06,2.42734,-0.0200188,,9.6000e-06,-0.0489286
9.8000e-06,2.42719,-0.0200516,,9.8000e-06,-0.0485224
1.0000e-05,2.42141,-0.0200063,,1.0000e-05,-0.0485224
1.0200e-05,2.41859,-0.0201,,1.0200e-05,-0.0484911
1.0400e-05,2.42375,-0.0200547,,1.0400e-05,-0.0485849
1.0600e-05,2.42313,-0.0200453,,1.0600e-05,-0.0485224
1.0800e-05,2.41953,-0.0199906,,1.0800e-05,-0.0482724
1.1000e-05,2.41844,-0.0200609,,1.1000e-05,-0.0488036
1.1200e-05,2.41344,-0.02005,,1.1200e-05,-0.0484911
1.1400e-05,2.41969,-0.02,,1.1400e-05,-0.0488974
1.1600e-05,2.41766,-0.0200953,,1.1600e-05,-0.0488661
1.1800e-05,2.41469,-0.0200516,,1.1800e-05,-0.0486474
1.2000e-05,2.42031,-0.0200297,,1.2000e-05,-0.0486474
1.2200e-05,2.41969,-0.0200656,,1.2200e-05,-0.0486161
1.2400e-05,2.4175,-0.0200313,,1.2400e-05,-0.0484911
1.2600e-05,2.41047,-0.02005,,1.2600e-05,-0.0487099
1.2800e-05,2.4125,-0.0200703,,1.2800e-05,-0.0483036
1.3000e-05,2.41594,-0.0200969,,1.3000e-05,-0.0483974
1.3200e-05,2.41656,-0.0200859,,1.3200e-05,-0.0484599
1.3400e-05,2.41531,-0.0200547,,1.3400e-05,-0.0483661
1.3600e-05,2.41656,-0.0200172,,1.3600e-05,-0.0487724
1.3800e-05,2.41562,-0.0200391,,1.3800e-05,-0.0486474
1.4000e-05,2.41609,-0.0200234,,1.4000e-05,-0.0485849
1.4200e-05,2.41625,-0.0200484,,1.4200e-05,-0.0484599
1.4400e-05,2.41109,-0.0201063,,1.4400e-05,-0.0484599
1.4600e-05,2.41219,-0.0201094,,1.4600e-05,-0.0485536
1.4800e-05,2.41891,-0.0200469,,1.4800e-05,-0.0486161
1.5000e-05,2.41344,-0.0200531,,1.5000e-05,-0.0485849
1.5200e-05,2.41234,-0.0200781,,1.5200e-05,-0.0483661
1.5400e-05,2.40703,-0.0200516,,1.5400e-05,-0.0487099
1.5600e-05,2.40953,-0.0200703,,1.5600e-05,-0.0484599
1.5800e-05,2.41172,-0.0201484,,1.5800e-05,-0.0481161
1.6000e-05,2.41,-0.0201031,,1.6000e-05,-0.0483974
1.6200e-05,2.41344,-0.0199984,,1.6200e-05,-0.0485536
1.6400e-05,2.40734,-0.0200719,,1.6400e-05,-0.0482411
1.6600e-05,2.41031,-0.0200813,,1.6600e-05,-0.0486161
1.6800e-05,2.41469,-0.0200641,,1.6800e-05,-0.0484911
1.7000e-05,2.42172,-0.0201297,,1.7000e-05,-0.0484286
1.7200e-05,2.40969,-0.0200797,,1.7200e-05,-0.0482099
1.7400e-05,2.41594,-0.0200656,,1.7400e-05,-0.0485849
1.7600e-05,2.40625,-0.0200406,,1.7600e-05,-0.0482724
1.7800e-05,2.41141,-0.0201328,,1.7800e-05,-0.0481786
1.8000e-05,2.40656,-0.0200672,,1.8000e-05,-0.0485536
1.8200e-05,2.41,-0.0201078,,1.8200e-05,-0.0484911
1.8400e-05,2.40422,-0.0200828,,1.8400e-05,-0.0484286
1.8600e-05,2.40703,-0.0201406,,1.8600e-05,-0.0485536
1.8800e-05,2.40453,-0.0200938,,1.8800e-05,-0.0483661
1.9000e-05,2.40437,-0.0201156,,1.9000e-05,-0.0484911
1.9200e-05,2.40125,-0.020125,,1.9200e-05,-0.0483661
1.9400e-05,2.40578,-0.0200938,,1.9400e-05,-0.0485849
1.9600e-05,2.40687,-0.0200641,,1.9600e-05,-0.0483974
1.9800e-05,2.40203,-0.0200609,,1.9800e-05,-0.0482099
2.0000e-05,2.40437,-0.0201453,,2.0000e-05,-0.0483349
2.0200e-05,2.40156,-0.0200547,,2.0200e-05,-0.0483036
2.0400e-05,2.39734,-0.0201219,,2.0400e-05,-0.0482724
2.0600e-05,2.40031,-0.0201094,,2.0600e-05,-0.0482099
2.0800e-05,2.40547,-0.0200828,,2.0800e-05,-0.0479911
2.1000e-05,2.40391,-0.0200844,,2.1000e-05,-0.0482411
2.1200e-05,2.41156,-0.0200938,,2.1200e-05,-0.0483036
2.1400e-05,2.39813,-0.0200578,,2.1400e-05,-0.0486786
2.1600e-05,2.40594,-0.0201078,,2.1600e-05,-0.0486474
2.1800e-05,2.40469,-0.0200875,,2.1800e-05,-0.0481786
2.2000e-05,2.39875,-0.0200688,,2.2000e-05,-0.0480849
2.2200e-05,2.39594,-0.0201172,,2.2200e-05,-0.0484599
2.2400e-05,2.40016,-0.0201031,,2.2400e-05,-0.0483036
2.2600e-05,2.39828,-0.0200203,,2.2600e-05,-0.0482411
2.2800e-05,2.40969,-0.0200828,,2.2800e-05,-0.0486161
2.3000e-05,2.39781,-0.0200641,,2.3000e-05,-0.0483349
2.3200e-05,2.40953,-0.0200391,,2.3200e-05,-0.0484599
2.3400e-05,2.40891,-0.0200578,,2.3400e-05,-0.0483349
2.3600e-05,2.40453,-0.0201141,,2.3600e-05,-0.0480536
2.3800e-05,2.39875,-0.0200859,,2.3800e-05,-0.0483036
2.4000e-05,2.40437,-0.0200219,,2.4000e-05,-0.0483661
2.4200e-05,2.39719,-0.0200438,,2.4200e-05,-0.0484286
2.4400e-05,2.40516,-0.0200453,,2.4400e-05,-0.0480224
2.4600e-05,2.405,-0.0200906,,2.4600e-05,-0.0480849
2.4800e-05,2.40219,-0.0200469,,2.4800e-05,-0.0482724
2.5000e-05,2.39703,-0.0201016,,2.5000e-05,-0.0482411
2.5200e-05,2.40234,-0.0200781,,2.5200e-05,-0.0481786
2.5400e-05,2.40297,-0.0200406,,2.5400e-05,-0.0481161
2.5600e-05,2.40187,-0.0200703,,2.5600e-05,-0.0485536
2.5800e-05,2.40469,-0.0200578,,2.5800e-05,-0.0481474
2.6000e-05,2.40187,-0.0200969,,2.6000e-05,-0.0483661
2.6200e-05,2.40297,-0.0200578,,2.6200e-05,-0.0482099
2.6400e-05,2.39938,-0.0200703,,2.6400e-05,-0.0481786
2.6600e-05,2.39766,-0.0200406,,2.6600e-05,-0.0483661
2.6800e-05,2.39344,-0.0200266,,2.6800e-05,-0.0482099
2.7000e-05,2.39312,-0.0200297,,2.7000e-05,-0.0482724
2.7200e-05,2.39516,-0.0201141,,2.7200e-05,-0.0482724
2.7400e-05,2.39875,-0.0201031,,2.7400e-05,-0.0483349
2.7600e-05,2.39641,-0.0200766,,2.7600e-05,-0.0481161
2.7800e-05,2.39781,-0.0200516,,2.7800e-05,-0.0482099
2.8000e-05,2.39719,-0.0200328,,2.8000e-05,-0.0481786
2.8200e-05,2.39797,-0.0200719,,2.8200e-05,-0.0483349
2.8400e-05,2.39953,-0.0201188,,2.8400e-05,-0.0480849
2.8600e-05,2.39859,-0.0199938,,2.8600e-05,-0.0481161
2.8800e-05,2.38859,-0.0200547,,2.8800e-05,-0.0481786
2.9000e-05,2.38641,-0.0200516,,2.9000e-05,-0.0481786
2.9200e-05,2.38687,-0.0200813,,2.9200e-05,-0.0482099
2.9400e-05,2.39266,-0.0200703,,2.9400e-05,-0.0482411
2.9600e-05,2.39641,-0.0200844,,2.9600e-05,-0.0481786
2.9800e-05,2.39484,-0.0200906,,2.9800e-05,-0.0483349
3.0000e-05,2.39453,-0.0200469,,3.0000e-05,-0.0480849
3.0200e-05,2.39516,-0.0200203,,3.0200e-05,-0.0480224
3.0400e-05,2.39719,-0.0201063,,3.0400e-05,-0.0480536
3.0600e-05,2.39844,-0.0200813,,3.0600e-05,-0.0480224
3.0800e-05,2.38859,-0.0200938,,3.0800e-05,-0.0478349
3.1000e-05,2.39516,-0.0200688,,3.1000e-05,-0.0483661
3.1200e-05,2.39375,-0.0200906,,3.1200e-05,-0.0480849
3.1400e-05,2.39672,-0.0200922,,3.1400e-05,-0.0479911
3.1600e-05,2.39672,-0.0200766,,3.1600e-05,-0.0480224
3.1800e-05,2.39594,-0.0200297,,3.1800e-05,-0.0480224
3.2000e-05,2.39188,-0.0201141,,3.2000e-05,-0.0482411
3.2200e-05,2.39562,-0.0200469,,3.2200e-05,-0.0482099
3.2400e-05,2.39219,-0.0200578,,3.2400e-05,-0.0480849
3.2600e-05,2.39703,-0.0200844,,3.2600e-05,-0.0480849
3.2800e-05,2.39406,-0.0200313,,3.2800e-05,-0.0482099
3.3000e-05,2.39297,-0.0200766,,3.3000e-05,-0.0480224
3.3200e-05,2.39859,-0.0200406,,3.3200e-05,-0.0480849
3.3400e-05,2.39359,-0.0200438,,3.3400e-05,-0.0481161
3.3600e-05,2.39406,-0.0200094,,3.3600e-05,-0.0479599
3.3800e-05,2.39766,-0.0200266,,3.3800e-05,-0.0481161
3.4000e-05,2.39391,-0.0200391,,3.4000e-05,-0.0481474
3.4200e-05,2.38687,-0.0200766,,3.4200e-05,-0.0482099
3.4400e-05,2.39641,-0.0200141,,3.4400e-05,-0.0481474
3.4600e-05,2.39813,-0.0200656,,3.4600e-05,-0.0480224
3.4800e-05,2.39062,-0.0200891,,3.4800e-05,-0.0480849
3.5000e-05,2.3875,-0.0200672,,3.5000e-05,-0.0480536
3.5200e-05,2.39234,-0.0200719,,3.5200e-05,-0.0477724
3.5400e-05,2.39172,-0.0200875,,3.5400e-05,-0.0478974
3.5600e-05,2.39375,-0.0200375,,3.5600e-05,-0.0478349
3.5800e-05,2.39688,-0.02005,,3.5800e-05,-0.0481474
3.6000e-05,2.39766,-0.0200891,,3.6000e-05,-0.0480224
3.6200e-05,2.40422,-0.0200938,,3.6200e-05,-0.0478661
3.6400e-05,2.39672,-0.0200078,,3.6400e-05,-0.0479599
3.6600e-05,2.39297,-0.0200453,,3.6600e-05,-0.0479286
3.6800e-05,2.38906,-0.0200359,,3.6800e-05,-0.0480224
3.7000e-05,2.38922,-0.0200125,,3.7000e-05,-0.0479911
3.7200e-05,2.38797,-0.0200672,,3.7200e-05,-0.0480536
3.7400e-05,2.39266,-0.0200719,,3.7400e-05,-0.0482724
3.7600e-05,2.39062,-0.0200297,,3.7600e-05,-0.0479911
3.7800e-05,2.39875,-0.0200766,,3.7800e-05,-0.0480536
3.8000e-05,2.38984,-0.0200703,,3.8000e-05,-0.0480536
3.8200e-05,2.39375,-0.0199922,,3.8200e-05,-0.0479911
3.8400e-05,2.39484,-0.0200438,,3.8400e-05,-0.0480224
3.8600e-05,2.39922,-0.0201,,3.8600e-05,-0.0482099
3.8800e-05,2.39875,-0.0201063,,3.8800e-05,-0.0481786
3.9000e-05,2.39391,-0.0200313,,3.9000e-05,-0.0479286
3.9200e-05,2.39094,-0.0200516,,3.9200e-05,-0.0480224
3.9400e-05,2.39328,-0.0199875,,3.9400e-05,-0.0478974
3.9600e-05,2.39172,-0.0200078,,3.9600e-05,-0.0480849
3.9800e-05,2.38828,-0.0200813,,3.9800e-05,-0.0479286
4.0000e-05,2.39203,-0.0200344,,4.0000e-05,-0.0480536
4.0200e-05,2.39641,-0.0200547,,4.0200e-05,-0.0481161
4.0400e-05,2.39891,-0.0200969,,4.0400e-05,-0.0478661
4.0600e-05,2.38734,-0.0200656,,4.0600e-05,-0.0479286
4.0800e-05,2.38953,-0.0200547,,4.0800e-05,-0.0480849
4.1000e-05,2.39672,-0.020025,,4.1000e-05,-0.0479286
4.1200e-05,2.39547,-0.0200297,,4.1200e-05,-0.0480224
4.1400e-05,2.39281,-0.0200781,,4.1400e-05,-0.0479911
4.1600e-05,2.39453,-0.0200641,,4.1600e-05,-0.0478974
4.1800e-05,2.385,-0.0200938,,4.1800e-05,-0.0479911
4.2000e-05,2.39062,-0.0200781,,4.2000e-05,-0.0478036
4.2200e-05,2.39297,-0.0200984,,4.2200e-05,-0.0482099
4.2400e-05,2.39,-0.0201031,,4.2400e-05,-0.0480224
4.2600e-05,2.39109,-0.0200656,,4.2600e-05,-0.0479599
4.2800e-05,2.39344,-0.0200375,,4.2800e-05,-0.0479599
4.3000e-05,2.39172,-0.0200547,,4.3000e-05,-0.0481786
4.3200e-05,2.3875,-0.0201203,,4.3200e-05,-0.0480849
4.3400e-05,2.39047,-0.0200828,,4.3400e-05,-0.0479286
4.3600e-05,2.40063,-0.02005,,4.3600e-05,-0.0479911
4.3800e-05,2.3875,-0.0200609,,4.3800e-05,-0.0482099
4.4000e-05,2.39297,-0.0199922,,4.4000e-05,-0.0479599
4.4200e-05,2.38313,-0.0200844,,4.4200e-05,-0.0479286
4.4400e-05,2.39141,-0.0200875,,4.4400e-05,-0.0478349
4.4600e-05,2.39766,-0.0200547,,4.4600e-05,-0.0480224
4.4800e-05,2.38641,-0.0200281,,4.4800e-05,-0.0480849
4.5000e-05,2.39844,-0.0200484,,4.5000e-05,-0.0482099
4.5200e-05,2.39438,-0.0201047,,4.5200e-05,-0.0478036
4.5400e-05,2.38891,-0.0200156,,4.5400e-05,-0.0481474
4.5600e-05,2.39203,-0.0200172,,4.5600e-05,-0.0477724
4.5800e-05,2.39047,-0.0200328,,4.5800e-05,-0.0481161
4.6000e-05,2.39109,-0.0199656,,4.6000e-05,-0.0481161
4.6200e-05,2.39031,-0.0201078,,4.6200e-05,-0.0478349
4.6400e-05,2.39406,-0.0200219,,4.6400e-05,-0.0479911
4.6600e-05,2.38797,-0.0200922,,4.6600e-05,-0.0478349
4.6800e-05,2.39203,-0.0200547,,4.6800e-05,-0.0478036
4.7000e-05,2.3825,-0.0200078,,4.7000e-05,-0.0478974
4.7200e-05,2.385,-0.0200453,,4.7200e-05,-0.0479286
4.7400e-05,2.39109,-0.0200594,,4.7400e-05,-0.0481161
4.7600e-05,2.38141,-0.0200281,,4.7600e-05,-0.0481474
4.7800e-05,2.39375,-0.0200125,,4.7800e-05,-0.0481786
4.8000e-05,2.38609,-0.0200922,,4.8000e-05,-0.0480224
4.8200e-05,2.39,-0.0200234,,4.8200e-05,-0.0478349
4.8400e-05,2.38891,-0.0201375,,4.8400e-05,-0.0480849
4.8600e-05,2.39328,-0.0200922,,4.8600e-05,-0.0479911
4.8800e-05,2.39062,-0.0200297,,4.8800e-05,-0.0480536
4.9000e-05,2.39,-0.0200625,,4.9000e-05,-0.0478974
4.9200e-05,2.38984,-0.0200672,,4.9200e-05,-0.0478974
4.9400e-05,2.38906,-0.0201281,,4.9400e-05,-0.0479911
4.9600e-05,2.39625,-0.0200484,,4.9600e-05,-0.0478036
4.9800e-05,2.38938,-0.0200969,,4.9800e-05,-0.0481161
5.0000e-05,2.38813,-0.0200234,,5.0000e-05,-0.0480849
5.0200e-05,2.38703,-0.0200938,,5.0200e-05,-0.0478974
5.0400e-05,2.38813,-0.020025,,5.0400e-05,-0.0480224
5.0600e-05,2.38922,-0.0199328,,5.0600e-05,-0.0479286
5.0800e-05,2.3775,-0.0200547,,5.0800e-05,-0.0481786
5.1000e-05,2.38203,-0.0200781,,5.1000e-05,-0.0480536
5.1200e-05,2.38953,-0.0200203,,5.1200e-05,-0.0481474
5.1400e-05,2.38781,-0.0200094,,5.1400e-05,-0.0477724
5.1600e-05,2.39219,-0.0200234,,5.1600e-05,-0.0479286
5.1800e-05,2.38453,-0.0200891,,5.1800e-05,-0.0478974
5.2000e-05,2.38328,-0.0200844,,5.2000e-05,-0.0481474
5.2200e-05,2.38828,-0.0200828,,5.2200e-05,-0.0476474
5.2400e-05,2.39062,-0.0200406,,5.2400e-05,-0.0479911
5.2600e-05,2.38609,-0.0200766,,5.2600e-05,-0.0481474
5.2800e-05,2.39031,-0.0202031,,5.2800e-05,-0.0478661
5.3000e-05,2.39359,-0.02005,,5.3000e-05,-0.0479286
5.3200e-05,2.39359,-0.0200984,,5.3200e-05,-0.0478661
5.3400e-05,2.39141,-0.0200578,,5.3400e-05,-0.0480224
5.3600e-05,2.385,-0.0200781,,5.3600e-05,-0.0480849
5.3800e-05,2.39141,-0.0200172,,5.3800e-05,-0.0477724
5.4000e-05,2.38391,-0.0201063,,5.4000e-05,-0.0479599
5.4200e-05,2.38719,-0.0200578,,5.4200e-05,-0.0480536
5.4400e-05,2.38016,-0.0200813,,5.4400e-05,-0.0477411
5.4600e-05,2.39328,-0.0200734,,5.4600e-05,-0.0479911
5.4800e-05,2.38953,-0.019975,,5.4800e-05,-0.0482724
5.5000e-05,2.38234,-0.0200438,,5.5000e-05,-0.0477411
5.5200e-05,2.38656,-0.0201516,,5.5200e-05,-0.0481474
5.5400e-05,2.38141,-0.0200344,,5.5400e-05,-0.0477724
5.5600e-05,2.38953,-0.0200734,,5.5600e-05,-0.0478036
5.5800e-05,2.38938,-0.0200344,,5.5800e-05,-0.0478974
5.6000e-05,2.38641,-0.0201125,,5.6000e-05,-0.0478661
5.6200e-05,2.39266,-0.020175,,5.6200e-05,-0.0480536
5.6400e-05,2.39719,-0.0200844,,5.6400e-05,-0.0480536
5.6600e-05,2.39297,-0.0200969,,5.6600e-05,-0.0479911
5.6800e-05,2.385,-0.0200484,,5.6800e-05,-0.0479286
5.7000e-05,2.38516,-0.02005,,5.7000e-05,-0.0481161
5.7200e-05,2.38031,-0.0200516,,5.7200e-05,-0.0481474
5.7400e-05,2.39469,-0.0200922,,5.7400e-05,-0.0478974
5.7600e-05,2.38563,-0.0200391,,5.7600e-05,-0.0480536
5.7800e-05,2.38359,-0.0199906,,5.7800e-05,-0.0477724
5.8000e-05,2.39203,-0.0200047,,5.8000e-05,-0.0480224
5.8200e-05,2.39344,-0.0200516,,5.8200e-05,-0.0480849
5.8400e-05,2.38797,-0.0200672,,5.8400e-05,-0.0478974
5.8600e-05,2.38938,-0.0201125,,5.8600e-05,-0.0478974
5.8800e-05,2.38109,-0.0200578,,5.8800e-05,-0.0480849
5.9000e-05,2.37828,-0.0200375,,5.9000e-05,-0.0476786
5.9200e-05,2.38469,-0.0199859,,5.9200e-05,-0.0479911
5.9400e-05,2.39391,-0.0200453,,5.9400e-05,-0.0477411
5.9600e-05,2.38531,-0.0200656,,5.9600e-05,-0.0480536
5.9800e-05,2.38828,-0.0200984,,5.9800e-05,-0.0478036
6.0000e-05,2.38719,-0.0200719,,6.0000e-05,-0.0479911
6.0200e-05,2.39438,-0.020075,,6.0200e-05,-0.0478349
6.0400e-05,2.38234,-0.0200375,,6.0400e-05,-0.0480849
6.0600e-05,2.38734,-0.0200516,,6.0600e-05,-0.0480224
6.0800e-05,2.38047,-0.0200297,,6.0800e-05,-0.0480224
6.1000e-05,2.38734,-0.0200219,,6.1000e-05,-0.0479599
6.1200e-05,2.38687,-0.0200641,,6.1200e-05,-0.0480536
6.1400e-05,2.38766,-0.0199563,,6.1400e-05,-0.0478349
6.1600e-05,2.38703,-0.0200844,,6.1600e-05,-0.0478036
6.1800e-05,2.39266,-0.0201297,,6.1800e-05,-0.0479286
6.2000e-05,2.38875,-0.0200422,,6.2000e-05,-0.0477411
6.2200e-05,2.38484,-0.0200844,,6.2200e-05,-0.0478974
6.2400e-05,2.38219,-0.0200344,,6.2400e-05,-0.0478661
6.2600e-05,2.38969,-0.0200125,,6.2600e-05,-0.0478036
6.2800e-05,2.39125,-0.0201031,,6.2800e-05,-0.0480849
6.3000e-05,2.38531,-0.0200266,,6.3000e-05,-0.0479599
6.3200e-05,2.38391,-0.0200563,,6.3200e-05,-0.0479911
6.3400e-05,2.38922,-0.0200844,,6.3400e-05,-0.0477724
6.3600e-05,2.38141,-0.0199328,,6.3600e-05,-0.0479911
6.3800e-05,2.38469,-0.0199828,,6.3800e-05,-0.0479286
6.4000e-05,2.38891,-0.0200031,,6.4000e-05,-0.0478974
6.4200e-05,2.38859,-0.0200609,,6.4200e-05,-0.0478661
6.4400e-05,2.38984,-0.0200391,,6.4400e-05,-0.0478349
